# OpenSignals Text File Format. Version 1
# {"98:D3:11:FE:05:A2": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:11:FE:05:A2", "device connection": "BTH98:D3:11:FE:05:A2", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-5", "time": "12:48:50.483", "channels": [4, 5], "sensor": ["EMGBITREV", "RAW"], "label": ["A4", "A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4", "A5"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	505	3	
1	0	0	0	0	507	4	
2	0	0	0	0	508	8	
3	0	0	0	0	508	3	
4	0	0	0	0	508	3	
5	0	0	0	0	507	2	
6	0	0	0	0	506	0	
7	0	0	0	0	506	3	
8	0	0	0	0	507	3	
9	0	0	0	0	506	4	
10	0	0	0	0	508	8	
11	0	0	0	0	504	3	
12	0	0	0	0	506	3	
13	0	0	0	0	507	2	
14	0	0	0	0	506	0	
15	0	0	0	0	508	3	
0	0	0	0	0	508	3	
1	0	0	0	0	507	4	
2	0	0	0	0	507	8	
3	0	0	0	0	508	3	
4	0	0	0	0	508	3	
5	0	0	0	0	507	2	
6	0	0	0	0	506	0	
7	0	0	0	0	505	3	
8	0	0	0	0	504	3	
9	0	0	0	0	506	4	
10	0	0	0	0	506	8	
11	0	0	0	0	505	3	
12	0	0	0	0	507	3	
13	0	0	0	0	508	2	
14	0	0	0	0	508	0	
15	0	0	0	0	509	3	
0	0	0	0	0	508	3	
1	0	0	0	0	508	4	
2	0	0	0	0	508	8	
3	0	0	0	0	507	3	
4	0	0	0	0	506	3	
5	0	0	0	0	507	2	
6	0	0	0	0	508	0	
7	0	0	0	0	509	3	
8	0	0	0	0	505	3	
9	0	0	0	0	505	4	
10	0	0	0	0	505	8	
11	0	0	0	0	505	3	
12	0	0	0	0	504	3	
13	0	0	0	0	505	2	
14	0	0	0	0	508	0	
15	0	0	0	0	507	3	
0	0	0	0	0	509	3	
1	0	0	0	0	507	4	
2	0	0	0	0	506	8	
3	0	0	0	0	505	3	
4	0	0	0	0	507	3	
5	0	0	0	0	507	2	
6	0	0	0	0	505	0	
7	0	0	0	0	506	3	
8	0	0	0	0	506	3	
9	0	0	0	0	507	4	
10	0	0	0	0	508	8	
11	0	0	0	0	511	3	
12	0	0	0	0	507	3	
13	0	0	0	0	507	2	
14	0	0	0	0	507	0	
15	0	0	0	0	505	3	
0	0	0	0	0	505	3	
1	0	0	0	0	507	4	
2	0	0	0	0	505	8	
3	0	0	0	0	508	3	
4	0	0	0	0	507	3	
5	0	0	0	0	508	2	
6	0	0	0	0	509	0	
7	0	0	0	0	507	3	
8	0	0	0	0	507	3	
9	0	0	0	0	507	4	
10	0	0	0	0	508	8	
11	0	0	0	0	507	3	
12	0	0	0	0	506	3	
13	0	0	0	0	505	2	
14	0	0	0	0	505	0	
15	0	0	0	0	505	3	
0	0	0	0	0	507	3	
1	0	0	0	0	508	4	
2	0	0	0	0	506	8	
3	0	0	0	0	507	3	
4	0	0	0	0	509	3	
5	0	0	0	0	505	2	
6	0	0	0	0	507	0	
7	0	0	0	0	508	3	
8	0	0	0	0	505	3	
9	0	0	0	0	506	4	
10	0	0	0	0	507	8	
11	0	0	0	0	505	3	
12	0	0	0	0	506	3	
13	0	0	0	0	506	2	
14	0	0	0	0	505	0	
15	0	0	0	0	507	3	
0	0	0	0	0	505	3	
1	0	0	0	0	507	4	
2	0	0	0	0	508	8	
3	0	0	0	0	507	3	
4	0	0	0	0	507	3	
5	0	0	0	0	507	2	
6	0	0	0	0	507	0	
7	0	0	0	0	510	3	
8	0	0	0	0	507	3	
9	0	0	0	0	506	4	
10	0	0	0	0	505	8	
11	0	0	0	0	508	3	
12	0	0	0	0	504	3	
13	0	0	0	0	504	2	
14	0	0	0	0	508	0	
15	0	0	0	0	508	3	
0	0	0	0	0	508	3	
1	0	0	0	0	509	4	
2	0	0	0	0	508	8	
